user_id,age,device_type,sessions_last_30_days,avg_session_duration_minutes,content_views_last_30_days,likes_last_30_days,shares_last_30_days,days_since_last_login,notifications_clicked_last_30_days,churn
U06103,41,iOS,14,7.0,35,4,0,26,6,0
U06104,22,iOS,22,15.4,66,15,4,14,8,0
U06105,57,Web,13,3.8,36,8,1,31,2,0
U06106,49,Android,12,1.7,23,2,0,43,6,1
U06107,19,iOS,29,15.7,77,20,1,12,12,0
U06108,55,iOS,16,4.9,30,2,0,38,5,0
U06109,47,Android,18,7.0,46,11,0,21,6,0
U06110,47,Android,11,2.9,20,0,0,37,6,0
U06111,59,Android,11,5.3,28,6,2,36,4,0
U06112,41,iOS,50,17.0,196,52,9,0,20,0
U06113,40,Android,32,12.8,96,23,3,10,12,0
U06114,47,Android,7,4.7,12,1,0,33,5,0
U06115,27,iOS,19,13.4,39,5,0,24,7,0
U06116,25,iOS,15,6.8,35,2,0,27,8,1
U06117,58,Android,20,10.7,69,16,0,19,6,0
U06118,28,Android,16,10.9,32,3,0,27,4,0
U06119,42,Android,12,7.4,25,5,1,36,2,0
U06120,30,iOS,12,8.4,21,3,0,36,11,0
U06121,29,Web,16,9.3,41,8,2,20,9,1
U06122,46,iOS,17,13.4,42,9,1,29,9,0
U06123,56,iOS,29,14.2,86,27,3,10,6,0
U06124,39,Android,23,11.7,83,20,5,12,8,0
U06125,24,Web,18,9.6,41,9,1,18,6,0
U06126,29,Android,27,13.8,81,22,3,12,4,0
U06127,25,Android,29,13.9,104,29,2,10,8,0
U06128,60,Android,24,11.9,80,14,1,21,7,0
U06129,33,Android,8,4.3,25,2,0,31,5,0
U06130,35,iOS,37,17.0,139,33,8,4,13,0
U06131,21,Android,11,4.9,28,3,0,29,2,0
U06132,39,Android,27,12.7,108,26,6,4,7,0
U06133,61,Android,21,6.0,44,3,1,33,7,0
U06134,37,Web,27,11.2,84,22,2,13,16,0
U06135,49,iOS,18,5.9,46,9,0,22,7,0
U06136,26,Web,4,0.8,12,0,0,49,3,1
U06137,24,Web,9,5.2,19,2,0,34,4,0
U06138,53,Web,17,7.0,36,8,1,21,6,0
U06139,21,iOS,11,5.0,15,2,0,35,4,0
U06140,39,Android,11,3.6,26,1,0,36,4,1
U06141,33,Android,22,7.9,58,14,1,20,7,0
U06142,18,Android,10,7.0,22,2,0,37,2,0
U06143,43,iOS,17,5.2,46,13,1,21,3,0
U06144,64,Android,18,8.4,34,8,2,49,7,1
U06145,21,Android,36,8.6,115,27,6,23,10,0
U06146,57,iOS,13,3.8,39,6,0,34,4,1
U06147,43,Android,11,3.9,24,5,0,35,4,1
U06148,52,Android,20,9.6,55,12,1,18,12,0
U06149,22,Android,23,10.9,63,14,0,25,6,0
U06150,59,iOS,28,11.8,99,21,1,11,10,0
U06151,18,Android,12,4.9,23,5,0,35,3,0
U06152,61,Android,11,0.5,21,4,0,39,5,1
U06153,49,Android,20,10.6,70,17,3,14,7,0
U06154,34,iOS,26,17.4,92,26,4,6,13,0
U06155,18,Android,27,16.3,102,30,7,8,12,0
U06156,47,Android,9,9.7,19,4,1,28,4,1
U06157,22,Web,45,15.0,162,50,10,0,10,0
U06158,47,Web,10,7.5,19,3,0,43,2,1
U06159,55,Android,16,10.1,39,11,1,17,16,0
U06160,30,Android,12,5.9,34,4,1,31,4,0
U06161,29,Android,14,9.6,37,9,0,19,7,0
U06162,28,iOS,29,15.4,92,22,1,9,14,0
U06163,28,Android,8,0.5,18,3,0,39,4,1
U06164,23,Web,24,9.0,54,8,2,30,14,0
U06165,29,Web,22,6.9,37,8,0,26,6,0
U06166,49,iOS,12,7.3,34,2,0,28,9,0
U06167,32,Android,34,15.4,114,30,5,4,13,0
U06168,55,Web,17,10.4,35,7,2,41,7,1
U06169,57,iOS,12,7.1,30,3,1,27,4,0
U06170,54,iOS,40,15.3,134,44,3,0,21,0
U06171,43,Android,22,9.4,49,7,0,28,11,0
U06172,33,iOS,24,13.8,80,27,6,3,13,0
U06173,62,Web,10,2.5,23,3,0,39,6,1
U06174,27,Web,14,11.5,33,7,0,32,8,0
U06175,40,iOS,15,7.8,43,9,0,28,7,0
U06176,39,iOS,17,3.7,46,11,0,28,5,0
U06177,53,Android,43,22.5,152,40,4,0,11,0
U06178,44,iOS,29,13.3,97,35,7,7,17,0
U06179,56,Web,11,5.1,28,7,0,38,4,1
U06180,62,iOS,24,8.6,78,18,1,19,6,0
U06181,36,Android,34,21.9,139,40,8,0,16,0
U06182,59,Android,29,12.1,107,35,7,8,13,0
U06183,26,iOS,10,1.4,9,1,0,43,3,1
U06184,61,Web,6,3.4,12,1,0,49,4,1
U06185,26,Android,29,7.8,97,17,0,8,10,0
U06186,58,Android,22,10.8,62,17,1,20,8,0
U06187,36,Web,21,11.1,62,16,4,24,10,0
U06188,64,iOS,25,12.9,67,19,4,20,11,0
U06189,24,Android,18,6.0,40,8,1,35,8,0
U06190,40,Android,24,17.9,84,21,6,7,9,0
U06191,61,Android,19,10.1,46,12,1,19,3,0
U06192,20,Android,9,6.4,15,0,0,43,4,0
U06193,30,iOS,15,7.4,33,6,0,29,5,0
U06194,22,iOS,30,14.9,117,27,5,2,13,0
U06195,33,iOS,40,14.4,142,42,2,6,21,0
U06196,36,iOS,24,5.9,81,21,3,9,8,0
U06197,47,Android,23,8.1,58,4,0,19,9,0
U06198,30,Android,3,6.0,7,1,0,40,1,1
U06199,25,Android,10,2.2,26,0,0,34,6,0
U06200,26,Android,23,9.1,52,7,0,19,7,0
U06201,63,iOS,29,13.3,108,36,6,0,18,0
U06202,63,Android,4,0.5,6,0,0,41,6,1
U06203,28,iOS,26,13.1,99,29,5,12,5,0
U06204,27,Android,4,4.7,8,0,0,46,3,1
U06205,20,Android,32,13.2,119,38,5,8,5,0
U06206,64,Android,24,11.4,84,17,4,8,9,0
U06207,51,iOS,23,9.1,62,12,2,24,6,0
U06208,54,iOS,34,10.8,116,29,6,17,7,0
U06209,31,Web,20,7.1,47,8,1,23,8,0
U06210,48,Android,19,4.5,41,7,0,33,5,0
U06211,20,iOS,6,5.4,12,3,0,40,2,0
U06212,50,iOS,19,10.8,54,10,2,19,9,0
U06213,45,Android,18,8.0,41,7,2,22,10,0
U06214,33,Android,33,14.5,93,20,2,7,12,0
U06215,52,Android,30,10.7,94,28,6,9,8,0
U06216,49,Android,37,21.6,156,53,12,0,25,0
U06217,39,Web,6,6.3,14,3,0,50,1,1
U06218,26,Android,32,17.6,116,36,5,4,16,0
U06219,19,iOS,28,8.2,75,10,0,21,7,0
U06220,63,iOS,14,3.6,29,5,0,41,8,0
U06221,31,Android,31,11.1,96,25,8,8,9,0
U06222,32,iOS,19,6.6,42,10,2,28,10,0
U06223,50,Android,21,14.0,57,12,0,15,15,0
U06224,30,iOS,10,0.5,18,2,0,48,1,1
U06225,36,Android,30,15.6,96,23,2,12,11,0
U06226,52,Android,20,8.8,58,14,1,22,6,0
U06227,46,Android,16,10.7,35,5,0,26,5,0
U06228,49,iOS,10,9.5,18,1,1,30,5,0
U06229,18,iOS,25,11.6,59,9,1,23,5,0
U06230,39,iOS,14,9.8,29,2,0,26,7,1
U06231,40,Android,12,3.5,32,1,0,42,5,0
U06232,48,Web,3,0.5,2,0,0,49,0,1
U06233,25,Android,15,3.6,38,5,0,31,4,0
U06234,25,Web,9,7.1,29,5,0,34,5,1
U06235,54,iOS,22,12.9,52,10,4,31,12,0
U06236,50,iOS,20,9.3,61,13,1,17,5,0
U06237,56,Android,7,6.5,10,0,1,47,1,1
U06238,30,iOS,19,15.4,63,14,4,25,9,0
U06239,65,iOS,7,1.0,25,3,0,42,4,1
U06240,31,Android,12,7.5,22,3,0,33,6,0
U06241,49,iOS,30,13.2,91,27,6,9,17,0
U06242,25,Android,11,10.2,20,3,0,29,2,0
U06243,62,iOS,8,5.7,13,2,0,37,1,0
U06244,33,iOS,12,10.4,21,0,0,48,1,1
U06245,56,Web,19,9.3,62,10,4,20,9,0
U06246,33,iOS,38,17.3,154,50,12,0,14,0
U06247,55,Android,22,12.7,68,13,2,23,4,0
U06248,39,iOS,16,8.6,35,5,0,28,3,0
U06249,20,Android,11,9.9,19,4,0,30,7,0
U06250,27,iOS,32,13.7,109,28,4,4,15,0
U06251,50,iOS,12,7.1,21,2,0,43,5,1
U06252,27,iOS,14,8.3,43,9,1,17,11,0
U06253,31,Android,28,5.5,85,19,4,19,8,0
U06254,44,Android,5,5.4,13,1,0,49,4,1
U06255,30,iOS,10,9.3,23,6,0,38,4,0
U06256,24,Android,24,14.1,77,18,2,10,11,0
U06257,47,Android,17,7.8,49,12,3,23,6,0
U06258,51,Android,21,8.7,55,10,2,22,11,0
U06259,53,iOS,27,10.0,76,12,1,16,9,0
U06260,63,Android,19,7.7,43,7,1,19,7,0
U06261,23,iOS,14,5.1,45,7,0,37,3,0
U06262,38,Web,10,6.2,20,4,1,33,5,1
U06263,29,iOS,21,12.1,53,16,3,14,6,0
U06264,61,Android,29,10.0,94,21,2,15,8,0
U06265,43,Android,5,0.5,5,0,0,43,1,1
U06266,22,Android,7,3.6,22,0,0,54,3,1
U06267,51,iOS,24,11.3,81,24,5,19,17,0
U06268,20,iOS,16,10.9,51,9,2,22,6,0
U06269,31,Android,11,2.8,22,3,0,36,4,0
U06270,52,Android,33,15.8,114,28,7,5,13,0
U06271,42,Android,4,3.8,6,0,0,47,3,1
U06272,54,Android,45,19.1,160,47,11,2,13,0
U06273,45,Web,7,1.4,12,0,0,45,2,0
U06274,58,Android,13,4.6,25,3,1,32,5,0
U06275,45,Android,18,6.2,40,6,0,28,6,0
U06276,20,Android,29,12.4,86,19,3,12,11,0
U06277,21,Android,17,11.8,31,5,0,27,9,0
U06278,55,Android,4,0.9,11,2,0,47,0,1
U06279,19,Android,30,17.1,75,18,1,10,15,0
U06280,36,Android,21,10.6,53,12,1,23,12,0
U06281,18,Android,24,9.6,62,10,1,20,7,0
U06282,32,iOS,18,5.1,43,6,0,27,3,0
U06283,46,iOS,13,4.1,32,6,0,38,1,0
U06284,26,Android,22,11.4,67,16,1,18,6,0
U06285,40,Web,19,8.8,67,14,0,20,5,0
U06286,65,Android,18,11.3,56,12,3,19,8,0
U06287,21,Web,5,7.5,5,0,0,44,2,1
U06288,21,Web,13,9.8,27,4,0,34,1,0
U06289,31,Android,26,11.0,72,12,2,16,11,0
U06290,57,Android,22,9.1,73,20,3,21,5,0
U06291,37,Web,26,9.7,88,20,3,10,8,0
U06292,48,Android,4,4.6,6,1,0,43,2,1
U06293,19,Android,25,16.4,88,19,3,15,11,0
U06294,53,iOS,33,19.4,130,34,2,21,11,0
U06295,21,iOS,28,10.7,80,18,1,19,12,0
U06296,52,Web,14,4.2,26,3,0,27,4,1
U06297,25,iOS,27,11.5,75,16,2,16,7,0
U06298,59,Web,16,10.5,46,10,0,25,8,0
U06299,32,iOS,23,9.6,73,12,0,23,11,0
U06300,26,iOS,27,15.6,84,31,5,6,17,0
U06301,34,iOS,34,15.4,112,25,3,11,8,0
U06302,18,Web,23,11.2,58,5,0,25,4,0
U06303,25,Web,1,2.1,5,0,0,57,3,1
U06304,46,Web,14,5.5,22,3,1,31,3,1
U06305,32,iOS,23,5.3,53,8,2,21,7,0
U06306,34,iOS,11,8.7,35,5,0,33,4,1
U06307,56,Android,30,11.8,114,34,2,27,15,0
U06308,23,Web,20,3.7,56,8,0,25,8,0
U06309,37,Android,14,6.9,37,7,1,27,7,0
U06310,26,Android,32,16.3,126,37,6,4,15,0
U06311,41,Android,11,9.5,28,5,0,27,4,0
U06312,33,iOS,39,15.9,151,45,9,0,12,0
U06313,20,iOS,30,12.6,80,23,3,8,16,0
U06314,21,Android,15,8.0,33,4,0,28,4,0
U06315,58,Android,13,3.3,28,7,1,35,5,0
U06316,20,Android,5,1.1,10,0,0,43,2,1
U06317,55,Android,25,14.9,85,17,1,9,14,0
U06318,61,Android,21,8.5,54,12,2,30,8,0
U06319,40,iOS,9,6.0,23,2,0,42,2,1
U06320,32,Android,39,16.7,150,53,8,0,17,0
U06321,55,Android,31,12.5,106,26,5,8,10,0
U06322,65,Android,25,11.5,69,15,2,14,8,0
U06323,23,iOS,15,5.8,37,7,0,29,7,0
U06324,64,Web,6,3.4,8,0,0,38,5,1
U06325,63,Android,10,5.5,20,2,0,33,0,1
U06326,24,Android,35,11.6,125,36,6,1,12,0
U06327,20,iOS,18,6.7,54,11,1,26,3,0
U06328,52,Android,18,14.5,64,13,1,41,9,0
U06329,21,Web,2,5.0,5,1,0,44,0,0
U06330,46,Web,27,8.7,70,16,1,13,10,0
U06331,21,iOS,42,14.0,147,35,7,0,18,0
U06332,51,Web,21,10.4,70,10,1,25,8,0
U06333,29,Android,11,8.7,18,3,0,30,3,0
U06334,22,Android,31,13.0,106,35,6,17,9,0
U06335,21,Android,14,0.5,29,7,1,34,4,1
U06336,27,Android,15,6.2,30,6,0,30,6,0
U06337,43,Android,11,1.7,22,2,0,35,4,1
U06338,21,iOS,22,13.4,55,8,1,21,12,0
U06339,56,iOS,12,7.1,27,6,0,35,4,0
U06340,46,Android,10,6.6,22,6,1,30,2,0
U06341,32,iOS,26,9.2,81,25,1,23,12,0
U06342,65,Android,15,6.3,27,3,0,47,2,0
U06343,49,Android,30,13.1,99,24,7,24,14,0
U06344,50,Android,22,10.5,63,21,2,42,8,0
U06345,26,iOS,16,14.9,49,8,1,28,5,0
U06346,52,iOS,21,6.9,59,15,0,22,5,0
U06347,44,iOS,22,14.4,65,15,1,10,15,0
U06348,65,Android,16,9.8,32,7,0,28,9,0
U06349,40,Android,24,17.4,72,14,1,10,13,0
U06350,50,Web,16,7.6,41,5,1,43,9,0
U06351,34,Android,33,18.1,124,38,14,0,14,0
U06352,19,Android,30,9.8,97,24,5,8,9,0
U06353,24,Android,3,5.9,6,0,0,40,3,1
U06354,59,Android,25,9.8,75,14,3,36,8,0
U06355,53,iOS,11,5.5,34,4,0,40,2,0
U06356,35,Android,16,12.1,43,8,3,24,10,0
U06357,51,iOS,14,9.6,34,9,0,25,7,0
U06358,18,Web,11,5.5,22,2,0,33,5,1
U06359,19,Android,16,6.0,38,6,0,28,8,0
U06360,42,Android,11,10.3,29,5,0,27,6,0
U06361,47,Web,12,5.3,39,13,2,37,10,0
U06362,62,iOS,45,19.6,181,60,9,0,17,0
U06363,54,Web,12,9.1,32,8,0,28,4,0
U06364,30,Android,21,13.0,73,16,2,20,10,0
U06365,57,iOS,6,3.8,17,2,1,41,1,1
U06366,41,Web,9,0.6,11,1,0,47,2,0
U06367,57,Android,26,11.0,89,22,4,16,7,0
U06368,26,Web,17,2.6,38,8,1,32,7,0
U06369,19,iOS,23,8.2,51,7,1,21,4,0
U06370,20,Web,6,4.5,5,0,0,41,4,0
U06371,65,Android,12,7.7,31,6,1,34,1,0
U06372,21,Android,13,6.4,30,6,0,29,6,0
U06373,63,Android,26,18.7,78,19,2,10,11,0
U06374,52,Web,9,2.3,16,3,0,38,5,0
U06375,25,Android,15,8.7,31,6,3,27,9,1
U06376,59,Android,25,14.7,70,18,4,15,16,0
U06377,24,Web,9,4.9,18,4,1,37,0,1
U06378,24,Android,15,6.4,38,5,0,31,5,1
U06379,45,iOS,15,5.4,31,4,0,40,2,0
U06380,31,Android,21,14.1,53,14,2,21,4,0
U06381,31,iOS,21,11.1,68,13,2,20,5,0
U06382,27,Android,17,5.7,36,3,0,27,1,0
U06383,47,iOS,24,10.1,57,10,1,29,3,0
U06384,19,iOS,36,16.7,129,37,10,0,16,0
U06385,29,Android,12,7.4,31,8,1,26,4,0
U06386,44,Android,23,14.6,84,19,1,10,12,0
U06387,41,Android,18,8.3,38,6,0,37,7,0
U06388,51,iOS,7,8.2,10,1,0,36,1,1
U06389,28,Android,25,11.4,57,8,2,18,8,0
U06390,49,Android,19,10.0,42,7,0,29,9,0
U06391,54,Android,30,14.8,98,23,0,12,7,0
U06392,36,iOS,19,11.3,75,15,5,13,10,0
U06393,30,iOS,29,11.1,81,17,5,17,13,0
U06394,44,Android,13,6.1,34,11,3,30,4,0
U06395,45,Web,2,4.5,5,0,1,45,0,1
U06396,22,iOS,9,6.8,28,4,1,33,4,0
U06397,45,Web,5,3.8,6,0,0,38,3,1
U06398,25,iOS,15,7.6,35,7,0,34,6,0
U06399,45,Android,5,5.5,16,2,1,41,2,1
U06400,62,Web,6,2.3,13,1,0,48,6,0
U06401,43,iOS,8,7.4,19,3,0,30,2,1
U06402,54,iOS,15,10.3,36,9,2,29,3,0
U06403,32,Android,24,10.3,47,8,0,19,9,0
U06404,62,Android,21,10.6,58,13,2,14,8,0
U06405,57,iOS,16,10.6,42,5,0,39,10,0
U06406,62,Android,12,3.7,23,3,0,66,8,1
U06407,53,iOS,18,9.4,49,14,6,21,16,0
U06408,49,Android,23,9.7,68,18,2,23,8,0
U06409,43,iOS,8,1.0,13,2,0,37,3,1
U06410,62,Android,9,9.0,28,5,1,36,10,0
U06411,58,Android,7,1.8,14,5,1,35,7,1
U06412,38,Android,11,7.5,20,6,1,56,4,1
U06413,22,Web,8,5.1,17,1,0,38,2,0
U06414,18,iOS,30,13.1,87,26,2,14,7,0
U06415,29,Web,22,12.9,75,24,5,14,16,0
U06416,21,iOS,12,7.8,24,3,0,31,6,0
U06417,28,iOS,13,9.7,26,4,1,27,3,0
U06418,23,iOS,22,14.6,83,19,4,5,18,0
U06419,65,Web,24,15.2,83,22,4,10,8,0
U06420,22,Web,15,7.0,41,7,0,42,5,0
U06421,48,iOS,23,11.3,52,9,0,30,7,0
U06422,34,Android,27,16.7,90,23,8,8,4,0
U06423,26,iOS,30,15.5,104,18,3,19,13,0
U06424,51,Android,20,9.6,52,15,3,31,8,0
U06425,64,Android,14,4.6,28,2,0,35,4,0
U06426,55,iOS,28,20.3,102,27,2,7,12,0
U06427,64,Web,2,1.2,8,0,0,61,1,1
U06428,46,Android,23,8.8,88,20,3,29,13,0
U06429,50,Android,18,5.4,33,7,0,44,8,1
U06430,25,Web,8,3.0,10,0,0,50,1,1
U06431,58,Android,23,10.0,59,10,0,20,8,0
U06432,53,Android,21,13.5,62,19,3,22,13,1
U06433,30,iOS,12,6.4,25,4,0,30,6,0
U06434,35,Web,31,16.9,98,24,6,11,14,0
U06435,47,iOS,47,20.3,195,67,13,0,17,0
U06436,18,iOS,18,13.5,51,6,1,18,12,0
U06437,57,Android,7,8.1,13,3,0,34,3,0
U06438,31,Android,9,6.4,22,3,0,28,2,1
U06439,21,iOS,10,8.5,19,1,0,42,4,1
U06440,33,Web,22,14.1,68,16,6,24,9,0
U06441,58,Android,8,4.4,15,3,0,40,3,0
U06442,31,Android,6,7.0,11,0,0,41,1,1
U06443,43,Android,16,13.8,36,6,0,32,8,0
U06444,56,Android,20,8.6,44,4,0,36,5,0
U06445,19,Android,6,0.5,14,0,0,40,2,1
U06446,54,Android,26,6.5,55,12,0,22,10,0
U06447,31,iOS,21,9.6,56,12,4,21,4,0
U06448,51,Android,22,6.7,52,11,4,20,11,0
U06449,27,iOS,22,11.9,71,17,2,8,17,0
U06450,24,iOS,17,8.4,35,3,0,25,7,0
U06451,55,Web,17,6.8,36,5,0,32,3,0
U06452,56,Web,10,8.9,27,3,0,37,6,0
U06453,65,Android,12,7.6,32,5,0,35,6,0
U06454,50,Android,27,7.9,83,13,0,16,6,0
U06455,40,iOS,29,15.5,100,23,0,4,12,0
U06456,27,Android,22,9.6,69,20,1,25,15,0
U06457,32,Android,34,15.9,110,29,1,5,14,0
U06458,49,Android,5,4.6,10,0,0,41,4,0
U06459,34,Web,17,9.7,45,5,1,33,10,0
U06460,41,Android,11,7.0,18,4,1,41,8,0
U06461,26,iOS,30,21.4,136,39,5,0,12,0
U06462,39,Android,16,7.7,36,2,0,32,4,0
U06463,29,iOS,24,5.4,58,9,1,23,6,0
U06464,23,Android,23,14.0,79,17,3,17,7,0
U06465,24,Web,13,7.6,41,9,0,29,7,0
U06466,42,iOS,9,2.6,16,3,0,32,11,1
U06467,35,Android,17,7.3,42,10,0,25,4,0
U06468,22,Android,12,5.4,23,3,0,40,3,0
U06469,42,Web,5,3.8,8,1,0,44,1,1
U06470,25,iOS,13,9.2,30,4,0,35,6,0
U06471,18,Android,17,8.4,42,7,1,25,9,0
U06472,24,Android,9,4.5,19,1,0,37,4,0
U06473,39,Android,21,11.5,71,17,4,9,10,0
U06474,63,Android,15,10.8,36,5,1,24,9,0
U06475,29,Android,9,4.9,20,1,0,44,2,1
U06476,31,Android,14,5.5,34,7,1,30,8,0
U06477,29,Android,8,8.0,23,3,0,47,6,1
U06478,35,Web,14,11.5,38,10,2,27,6,1
U06479,52,iOS,18,16.9,73,17,2,17,9,0
U06480,33,Web,8,4.2,21,1,0,41,4,1
U06481,49,iOS,25,13.4,47,4,1,28,6,0
U06482,61,iOS,15,7.2,38,7,0,22,7,0
U06483,63,Android,26,7.0,70,16,3,17,8,0
U06484,45,iOS,28,13.1,73,19,3,15,10,0
U06485,52,Android,14,11.0,39,7,1,28,5,0
U06486,62,iOS,11,9.1,29,1,0,33,4,0
U06487,55,Web,6,8.5,21,3,0,36,3,0
U06488,32,Web,5,6.8,11,1,0,40,4,0
U06489,24,Android,13,7.6,24,2,0,36,4,0
U06490,23,iOS,17,9.8,48,11,2,24,6,0
U06491,60,Android,40,18.1,138,40,12,0,14,0
U06492,44,Android,38,17.9,133,40,3,0,12,0
U06493,32,Android,17,11.7,28,3,0,24,5,0
U06494,34,Android,26,10.1,91,19,3,12,12,0
U06495,31,iOS,23,9.7,71,11,2,18,11,0
U06496,56,Android,18,12.0,49,12,4,14,10,0
U06497,47,Android,18,12.0,58,8,2,19,8,0
U06498,60,Web,9,8.0,21,3,0,45,1,1
U06499,32,iOS,21,5.3,45,3,1,24,9,0
U06500,40,Android,9,1.4,20,2,0,40,5,0
U06501,23,iOS,22,7.3,46,9,1,38,6,0
U06502,64,iOS,33,15.2,95,24,2,3,10,0
U06503,42,iOS,14,7.7,30,5,0,34,4,0
U06504,44,iOS,29,13.0,99,33,10,5,10,0
U06505,37,Web,8,6.2,17,5,0,48,1,1
U06506,31,Android,9,7.6,17,2,0,34,2,0
U06507,63,iOS,19,13.9,38,7,0,33,6,0
U06508,41,Android,28,16.4,105,30,5,9,14,0
U06509,50,Web,7,1.8,8,0,0,38,0,1
U06510,19,Android,9,6.7,16,5,1,33,2,0
U06511,31,Android,30,14.4,84,16,4,10,7,0
U06512,56,Web,14,10.6,36,8,0,30,5,0
U06513,22,iOS,12,8.4,31,10,1,24,4,0
U06514,22,Android,18,6.0,34,3,0,24,10,0
U06515,56,Android,30,13.4,87,23,1,12,15,0
U06516,32,Android,18,10.9,59,9,2,22,3,0
U06517,31,Web,19,9.2,50,7,1,26,4,0
U06518,45,Android,24,14.5,80,15,3,8,13,0
U06519,27,Android,20,4.2,60,15,3,29,10,0
U06520,20,iOS,24,10.4,72,16,2,16,8,0
U06521,18,Android,16,8.2,45,8,1,27,6,0
U06522,21,Android,12,4.8,20,6,0,39,4,0
U06523,25,Web,7,9.0,12,1,0,37,3,0
U06524,51,Android,13,6.8,29,5,0,33,7,0
U06525,32,Web,18,5.8,39,11,1,22,11,0
U06526,21,iOS,13,5.5,29,4,0,35,6,0
U06527,18,Android,9,9.4,14,1,0,30,5,0
U06528,40,iOS,7,2.3,9,1,0,45,1,1
U06529,58,iOS,15,2.1,36,5,0,34,6,0
U06530,34,iOS,18,11.4,44,10,1,20,2,0
U06531,21,iOS,21,14.9,75,15,1,20,11,0
U06532,28,Android,19,9.4,54,10,3,19,6,0
U06533,41,Android,12,5.6,32,6,2,41,2,1
U06534,27,iOS,34,16.3,123,34,5,8,4,0
U06535,64,Android,40,13.1,134,40,4,0,14,0
U06536,54,Android,17,15.1,54,7,0,13,8,0
U06537,34,iOS,25,14.2,81,22,4,14,13,0
U06538,63,Android,6,5.4,10,1,0,42,1,1
U06539,33,iOS,26,10.7,88,28,6,15,7,0
U06540,24,Web,12,6.4,21,0,0,31,3,0
U06541,63,Web,18,10.9,48,7,0,23,11,0
U06542,64,Android,17,9.7,41,5,1,31,8,0
U06543,33,Android,23,6.4,74,15,3,13,10,0
U06544,46,Web,23,12.7,49,19,1,17,17,0
U06545,26,Android,24,15.8,61,14,3,9,14,0
U06546,48,iOS,8,4.7,17,2,0,43,1,0
U06547,51,iOS,22,10.1,60,13,2,18,10,0
U06548,52,Android,13,9.8,34,3,0,33,4,0
U06549,45,Android,16,10.2,46,8,1,23,9,0
U06550,51,iOS,23,7.0,65,14,1,17,18,0
U06551,44,Android,13,7.1,39,7,1,34,3,0
U06552,57,Web,5,8.2,5,0,0,58,1,1
U06553,26,iOS,14,6.1,41,3,0,40,8,0
U06554,41,Android,20,11.5,45,7,2,16,14,0
U06555,37,iOS,35,11.6,113,31,7,10,11,0
U06556,43,Android,14,14.9,47,7,1,18,9,0
U06557,24,Android,26,12.8,80,14,2,20,8,0
U06558,33,Web,26,19.0,82,17,4,13,12,0
U06559,63,iOS,11,7.9,30,6,0,31,1,1
U06560,23,iOS,5,5.1,10,2,0,42,3,1
U06561,48,Web,4,0.5,9,1,0,42,1,1
U06562,49,iOS,8,3.9,19,0,0,33,10,0
U06563,40,Android,24,19.3,82,28,5,16,15,0
U06564,19,Android,33,15.9,123,29,4,6,12,0
U06565,19,Android,26,12.2,85,16,3,16,16,0
U06566,31,Android,30,15.6,79,23,1,15,11,0
U06567,22,iOS,14,7.9,51,12,0,23,8,0
U06568,22,iOS,27,13.9,73,11,0,22,10,0
U06569,25,Android,26,15.2,85,25,3,6,10,0
U06570,27,iOS,21,10.7,62,10,1,23,10,0
U06571,58,Web,16,3.0,40,1,0,50,5,1
U06572,48,Web,13,10.5,26,4,0,33,8,0
U06573,19,Android,11,7.3,31,0,0,28,4,0
U06574,48,Web,8,7.6,21,3,0,48,3,1
U06575,24,Web,28,11.4,92,22,3,15,14,0
U06576,38,Android,28,13.3,84,31,6,9,10,0
U06577,19,Android,29,14.8,95,21,5,7,18,0
U06578,22,Android,33,11.5,81,16,1,9,14,0
U06579,24,iOS,18,10.2,44,6,0,31,2,0
U06580,38,iOS,13,7.3,32,7,0,33,10,0
U06581,40,iOS,23,6.4,53,10,1,24,10,0
U06582,34,iOS,24,6.0,70,12,0,18,6,0
U06583,47,Android,31,17.1,101,36,5,15,13,0
U06584,52,Android,21,13.0,61,10,2,25,5,0
U06585,52,Web,16,5.1,45,8,1,32,3,0
U06586,45,Web,18,11.5,51,13,3,11,11,0
U06587,44,iOS,6,6.2,11,0,0,33,7,0
U06588,41,Android,27,15.0,109,27,4,5,11,0
U06589,29,Android,23,9.2,45,8,1,28,6,0
U06590,41,Android,39,19.6,136,36,6,0,19,0
U06591,18,Android,10,8.0,13,2,0,36,5,1
U06592,64,Android,18,9.2,52,8,1,30,2,0
U06593,35,Web,14,6.8,32,6,0,22,8,1
U06594,54,iOS,32,16.0,99,33,5,6,12,0
U06595,63,Android,6,7.3,21,4,0,32,4,1
U06596,41,Android,7,0.8,12,2,0,39,5,1
U06597,59,Android,17,10.1,50,13,1,18,12,0
U06598,41,iOS,9,5.6,13,4,0,35,6,0
U06599,24,iOS,10,1.9,22,3,0,33,2,1
U06600,19,Android,28,12.8,101,21,3,7,12,0
U06601,24,Web,34,13.5,124,39,8,9,13,0
U06602,63,Android,17,4.7,43,5,1,33,5,0
U06603,40,Android,9,8.4,12,1,0,35,5,0
U06604,33,Web,9,6.8,19,3,0,34,5,0
U06605,39,Android,30,12.4,115,29,4,9,15,0
U06606,30,Android,16,9.6,50,11,1,19,8,0
U06607,59,iOS,20,11.3,39,6,0,28,7,0
U06608,65,Android,23,16.2,80,27,1,10,12,0
U06609,22,Android,30,6.6,107,26,4,18,13,0
U06610,52,Android,9,10.4,14,1,0,30,12,0
U06611,34,Android,28,18.1,117,30,7,0,6,0
