user_id,age,device_type,sessions_last_30_days,avg_session_duration_minutes,content_views_last_30_days,likes_last_30_days,shares_last_30_days,days_since_last_login,notifications_clicked_last_30_days,churn,cluster,cluster_name
U06339,56,iOS,12,7.1,27,6,0,35,4,0,3,At-Risk/Dormant
U06340,46,Android,10,6.6,22,6,1,30,2,0,3,At-Risk/Dormant
U06341,32,iOS,26,9.2,81,25,1,23,12,0,2,Steady Engagers
U06342,65,Android,15,6.3,27,3,0,47,2,0,3,At-Risk/Dormant
U06343,49,Android,30,13.1,99,24,7,24,14,0,0,Power Users
U06344,50,Android,22,10.5,63,21,2,42,8,0,1,Casual Browsers
U06345,26,iOS,16,14.9,49,8,1,28,5,0,1,Casual Browsers
U06346,52,iOS,21,6.9,59,15,0,22,5,0,1,Casual Browsers
U06347,44,iOS,22,14.4,65,15,1,10,15,0,2,Steady Engagers
U06348,65,Android,16,9.8,32,7,0,28,9,0,1,Casual Browsers
U06349,40,Android,24,17.4,72,14,1,10,13,0,2,Steady Engagers
U06350,50,Web,16,7.6,41,5,1,43,9,0,1,Casual Browsers
U06351,34,Android,33,18.1,124,38,14,0,14,0,0,Power Users
U06352,19,Android,30,9.8,97,24,5,8,9,0,2,Steady Engagers
U06353,24,Android,3,5.9,6,0,0,40,3,1,3,At-Risk/Dormant
U06354,59,Android,25,9.8,75,14,3,36,8,0,1,Casual Browsers
U06355,53,iOS,11,5.5,34,4,0,40,2,0,3,At-Risk/Dormant
U06356,35,Android,16,12.1,43,8,3,24,10,0,1,Casual Browsers
U06357,51,iOS,14,9.6,34,9,0,25,7,0,1,Casual Browsers
U06358,18,Web,11,5.5,22,2,0,33,5,1,3,At-Risk/Dormant
U06359,19,Android,16,6.0,38,6,0,28,8,0,1,Casual Browsers
U06360,42,Android,11,10.3,29,5,0,27,6,0,1,Casual Browsers
U06361,47,Web,12,5.3,39,13,2,37,10,0,1,Casual Browsers
U06362,62,iOS,45,19.6,181,60,9,0,17,0,0,Power Users
U06363,54,Web,12,9.1,32,8,0,28,4,0,1,Casual Browsers
U06364,30,Android,21,13.0,73,16,2,20,10,0,2,Steady Engagers
U06365,57,iOS,6,3.8,17,2,1,41,1,1,3,At-Risk/Dormant
U06366,41,Web,9,0.6,11,1,0,47,2,0,3,At-Risk/Dormant
U06367,57,Android,26,11.0,89,22,4,16,7,0,2,Steady Engagers
U06368,26,Web,17,2.6,38,8,1,32,7,0,1,Casual Browsers
U06369,19,iOS,23,8.2,51,7,1,21,4,0,1,Casual Browsers
U06370,20,Web,6,4.5,5,0,0,41,4,0,3,At-Risk/Dormant
U06371,65,Android,12,7.7,31,6,1,34,1,0,3,At-Risk/Dormant
U06372,21,Android,13,6.4,30,6,0,29,6,0,1,Casual Browsers
U06373,63,Android,26,18.7,78,19,2,10,11,0,2,Steady Engagers
U06374,52,Web,9,2.3,16,3,0,38,5,0,3,At-Risk/Dormant
U06375,25,Android,15,8.7,31,6,3,27,9,1,1,Casual Browsers
U06376,59,Android,25,14.7,70,18,4,15,16,0,2,Steady Engagers
U06377,24,Web,9,4.9,18,4,1,37,0,1,3,At-Risk/Dormant
U06378,24,Android,15,6.4,38,5,0,31,5,1,1,Casual Browsers
U06379,45,iOS,15,5.4,31,4,0,40,2,0,3,At-Risk/Dormant
U06380,31,Android,21,14.1,53,14,2,21,4,0,1,Casual Browsers
U06381,31,iOS,21,11.1,68,13,2,20,5,0,1,Casual Browsers
U06382,27,Android,17,5.7,36,3,0,27,1,0,3,At-Risk/Dormant
U06383,47,iOS,24,10.1,57,10,1,29,3,0,1,Casual Browsers
U06384,19,iOS,36,16.7,129,37,10,0,16,0,0,Power Users
U06385,29,Android,12,7.4,31,8,1,26,4,0,1,Casual Browsers
U06386,44,Android,23,14.6,84,19,1,10,12,0,2,Steady Engagers
U06387,41,Android,18,8.3,38,6,0,37,7,0,1,Casual Browsers
U06388,51,iOS,7,8.2,10,1,0,36,1,1,3,At-Risk/Dormant
U06389,28,Android,25,11.4,57,8,2,18,8,0,2,Steady Engagers
U06390,49,Android,19,10.0,42,7,0,29,9,0,1,Casual Browsers
U06391,54,Android,30,14.8,98,23,0,12,7,0,2,Steady Engagers
U06392,36,iOS,19,11.3,75,15,5,13,10,0,2,Steady Engagers
U06393,30,iOS,29,11.1,81,17,5,17,13,0,2,Steady Engagers
U06394,44,Android,13,6.1,34,11,3,30,4,0,1,Casual Browsers
U06395,45,Web,2,4.5,5,0,1,45,0,1,3,At-Risk/Dormant
U06396,22,iOS,9,6.8,28,4,1,33,4,0,3,At-Risk/Dormant
U06397,45,Web,5,3.8,6,0,0,38,3,1,3,At-Risk/Dormant
U06398,25,iOS,15,7.6,35,7,0,34,6,0,1,Casual Browsers
U06399,45,Android,5,5.5,16,2,1,41,2,1,3,At-Risk/Dormant
U06400,62,Web,6,2.3,13,1,0,48,6,0,3,At-Risk/Dormant
U06401,43,iOS,8,7.4,19,3,0,30,2,1,3,At-Risk/Dormant
U06402,54,iOS,15,10.3,36,9,2,29,3,0,1,Casual Browsers
U06403,32,Android,24,10.3,47,8,0,19,9,0,1,Casual Browsers
U06404,62,Android,21,10.6,58,13,2,14,8,0,2,Steady Engagers
U06405,57,iOS,16,10.6,42,5,0,39,10,0,1,Casual Browsers
U06406,62,Android,12,3.7,23,3,0,66,8,1,3,At-Risk/Dormant
U06407,53,iOS,18,9.4,49,14,6,21,16,0,2,Steady Engagers
U06408,49,Android,23,9.7,68,18,2,23,8,0,2,Steady Engagers
U06409,43,iOS,8,1.0,13,2,0,37,3,1,3,At-Risk/Dormant
U06410,62,Android,9,9.0,28,5,1,36,10,0,1,Casual Browsers
U06411,58,Android,7,1.8,14,5,1,35,7,1,3,At-Risk/Dormant
U06412,38,Android,11,7.5,20,6,1,56,4,1,3,At-Risk/Dormant
U06413,22,Web,8,5.1,17,1,0,38,2,0,3,At-Risk/Dormant
U06414,18,iOS,30,13.1,87,26,2,14,7,0,2,Steady Engagers
U06415,29,Web,22,12.9,75,24,5,14,16,0,2,Steady Engagers
U06416,21,iOS,12,7.8,24,3,0,31,6,0,3,At-Risk/Dormant
U06417,28,iOS,13,9.7,26,4,1,27,3,0,1,Casual Browsers
U06418,23,iOS,22,14.6,83,19,4,5,18,0,2,Steady Engagers
U06419,65,Web,24,15.2,83,22,4,10,8,0,2,Steady Engagers
U06420,22,Web,15,7.0,41,7,0,42,5,0,3,At-Risk/Dormant
U06421,48,iOS,23,11.3,52,9,0,30,7,0,1,Casual Browsers
U06422,34,Android,27,16.7,90,23,8,8,4,0,0,Power Users
U06423,26,iOS,30,15.5,104,18,3,19,13,0,2,Steady Engagers
U06424,51,Android,20,9.6,52,15,3,31,8,0,1,Casual Browsers
U06425,64,Android,14,4.6,28,2,0,35,4,0,3,At-Risk/Dormant
U06426,55,iOS,28,20.3,102,27,2,7,12,0,2,Steady Engagers
U06427,64,Web,2,1.2,8,0,0,61,1,1,3,At-Risk/Dormant
U06428,46,Android,23,8.8,88,20,3,29,13,0,2,Steady Engagers
U06429,50,Android,18,5.4,33,7,0,44,8,1,3,At-Risk/Dormant
U06430,25,Web,8,3.0,10,0,0,50,1,1,3,At-Risk/Dormant
U06431,58,Android,23,10.0,59,10,0,20,8,0,1,Casual Browsers
U06432,53,Android,21,13.5,62,19,3,22,13,1,2,Steady Engagers
U06433,30,iOS,12,6.4,25,4,0,30,6,0,3,At-Risk/Dormant
U06434,35,Web,31,16.9,98,24,6,11,14,0,0,Power Users
U06435,47,iOS,47,20.3,195,67,13,0,17,0,0,Power Users
U06436,18,iOS,18,13.5,51,6,1,18,12,0,1,Casual Browsers
U06437,57,Android,7,8.1,13,3,0,34,3,0,3,At-Risk/Dormant
U06438,31,Android,9,6.4,22,3,0,28,2,1,3,At-Risk/Dormant
U06439,21,iOS,10,8.5,19,1,0,42,4,1,3,At-Risk/Dormant
U06440,33,Web,22,14.1,68,16,6,24,9,0,2,Steady Engagers
U06441,58,Android,8,4.4,15,3,0,40,3,0,3,At-Risk/Dormant
U06442,31,Android,6,7.0,11,0,0,41,1,1,3,At-Risk/Dormant
U06443,43,Android,16,13.8,36,6,0,32,8,0,1,Casual Browsers
U06444,56,Android,20,8.6,44,4,0,36,5,0,1,Casual Browsers
U06445,19,Android,6,0.5,14,0,0,40,2,1,3,At-Risk/Dormant
U06446,54,Android,26,6.5,55,12,0,22,10,0,1,Casual Browsers
U06447,31,iOS,21,9.6,56,12,4,21,4,0,1,Casual Browsers
U06448,51,Android,22,6.7,52,11,4,20,11,0,2,Steady Engagers
U06449,27,iOS,22,11.9,71,17,2,8,17,0,2,Steady Engagers
U06450,24,iOS,17,8.4,35,3,0,25,7,0,1,Casual Browsers
U06451,55,Web,17,6.8,36,5,0,32,3,0,3,At-Risk/Dormant
U06452,56,Web,10,8.9,27,3,0,37,6,0,3,At-Risk/Dormant
U06453,65,Android,12,7.6,32,5,0,35,6,0,3,At-Risk/Dormant
U06454,50,Android,27,7.9,83,13,0,16,6,0,1,Casual Browsers
U06455,40,iOS,29,15.5,100,23,0,4,12,0,2,Steady Engagers
U06456,27,Android,22,9.6,69,20,1,25,15,0,2,Steady Engagers
U06457,32,Android,34,15.9,110,29,1,5,14,0,2,Steady Engagers
U06458,49,Android,5,4.6,10,0,0,41,4,0,3,At-Risk/Dormant
U06459,34,Web,17,9.7,45,5,1,33,10,0,1,Casual Browsers
U06460,41,Android,11,7.0,18,4,1,41,8,0,3,At-Risk/Dormant
U06461,26,iOS,30,21.4,136,39,5,0,12,0,0,Power Users
U06462,39,Android,16,7.7,36,2,0,32,4,0,1,Casual Browsers
U06463,29,iOS,24,5.4,58,9,1,23,6,0,1,Casual Browsers
U06464,23,Android,23,14.0,79,17,3,17,7,0,2,Steady Engagers
U06465,24,Web,13,7.6,41,9,0,29,7,0,1,Casual Browsers
U06466,42,iOS,9,2.6,16,3,0,32,11,1,3,At-Risk/Dormant
U06467,35,Android,17,7.3,42,10,0,25,4,0,1,Casual Browsers
U06468,22,Android,12,5.4,23,3,0,40,3,0,3,At-Risk/Dormant
U06469,42,Web,5,3.8,8,1,0,44,1,1,3,At-Risk/Dormant
U06470,25,iOS,13,9.2,30,4,0,35,6,0,1,Casual Browsers
U06471,18,Android,17,8.4,42,7,1,25,9,0,1,Casual Browsers
U06472,24,Android,9,4.5,19,1,0,37,4,0,3,At-Risk/Dormant
U06473,39,Android,21,11.5,71,17,4,9,10,0,2,Steady Engagers
U06474,63,Android,15,10.8,36,5,1,24,9,0,1,Casual Browsers
U06475,29,Android,9,4.9,20,1,0,44,2,1,3,At-Risk/Dormant
U06476,31,Android,14,5.5,34,7,1,30,8,0,1,Casual Browsers
U06477,29,Android,8,8.0,23,3,0,47,6,1,3,At-Risk/Dormant
U06478,35,Web,14,11.5,38,10,2,27,6,1,1,Casual Browsers
U06479,52,iOS,18,16.9,73,17,2,17,9,0,2,Steady Engagers
U06480,33,Web,8,4.2,21,1,0,41,4,1,3,At-Risk/Dormant
U06481,49,iOS,25,13.4,47,4,1,28,6,0,1,Casual Browsers
U06482,61,iOS,15,7.2,38,7,0,22,7,0,1,Casual Browsers
U06483,63,Android,26,7.0,70,16,3,17,8,0,2,Steady Engagers
U06484,45,iOS,28,13.1,73,19,3,15,10,0,2,Steady Engagers
U06485,52,Android,14,11.0,39,7,1,28,5,0,1,Casual Browsers
U06486,62,iOS,11,9.1,29,1,0,33,4,0,3,At-Risk/Dormant
U06487,55,Web,6,8.5,21,3,0,36,3,0,3,At-Risk/Dormant
U06488,32,Web,5,6.8,11,1,0,40,4,0,3,At-Risk/Dormant
U06489,24,Android,13,7.6,24,2,0,36,4,0,3,At-Risk/Dormant
U06490,23,iOS,17,9.8,48,11,2,24,6,0,1,Casual Browsers
U06491,60,Android,40,18.1,138,40,12,0,14,0,0,Power Users
U06492,44,Android,38,17.9,133,40,3,0,12,0,0,Power Users
U06493,32,Android,17,11.7,28,3,0,24,5,0,1,Casual Browsers
U06494,34,Android,26,10.1,91,19,3,12,12,0,2,Steady Engagers
U06495,31,iOS,23,9.7,71,11,2,18,11,0,2,Steady Engagers
U06496,56,Android,18,12.0,49,12,4,14,10,0,2,Steady Engagers
U06497,47,Android,18,12.0,58,8,2,19,8,0,1,Casual Browsers
U06498,60,Web,9,8.0,21,3,0,45,1,1,3,At-Risk/Dormant
U06499,32,iOS,21,5.3,45,3,1,24,9,0,1,Casual Browsers
U06500,40,Android,9,1.4,20,2,0,40,5,0,3,At-Risk/Dormant
U06501,23,iOS,22,7.3,46,9,1,38,6,0,1,Casual Browsers
U06502,64,iOS,33,15.2,95,24,2,3,10,0,2,Steady Engagers
U06503,42,iOS,14,7.7,30,5,0,34,4,0,3,At-Risk/Dormant
U06504,44,iOS,29,13.0,99,33,10,5,10,0,0,Power Users
U06505,37,Web,8,6.2,17,5,0,48,1,1,3,At-Risk/Dormant
U06506,31,Android,9,7.6,17,2,0,34,2,0,3,At-Risk/Dormant
U06507,63,iOS,19,13.9,38,7,0,33,6,0,1,Casual Browsers
U06508,41,Android,28,16.4,105,30,5,9,14,0,0,Power Users
U06509,50,Web,7,1.8,8,0,0,38,0,1,3,At-Risk/Dormant
U06510,19,Android,9,6.7,16,5,1,33,2,0,3,At-Risk/Dormant
U06511,31,Android,30,14.4,84,16,4,10,7,0,2,Steady Engagers
U06512,56,Web,14,10.6,36,8,0,30,5,0,1,Casual Browsers
U06513,22,iOS,12,8.4,31,10,1,24,4,0,1,Casual Browsers
U06514,22,Android,18,6.0,34,3,0,24,10,0,1,Casual Browsers
U06515,56,Android,30,13.4,87,23,1,12,15,0,2,Steady Engagers
U06516,32,Android,18,10.9,59,9,2,22,3,0,1,Casual Browsers
U06517,31,Web,19,9.2,50,7,1,26,4,0,1,Casual Browsers
U06518,45,Android,24,14.5,80,15,3,8,13,0,2,Steady Engagers
U06519,27,Android,20,4.2,60,15,3,29,10,0,1,Casual Browsers
U06520,20,iOS,24,10.4,72,16,2,16,8,0,2,Steady Engagers
U06521,18,Android,16,8.2,45,8,1,27,6,0,1,Casual Browsers
U06522,21,Android,12,4.8,20,6,0,39,4,0,3,At-Risk/Dormant
U06523,25,Web,7,9.0,12,1,0,37,3,0,3,At-Risk/Dormant
U06524,51,Android,13,6.8,29,5,0,33,7,0,1,Casual Browsers
U06525,32,Web,18,5.8,39,11,1,22,11,0,1,Casual Browsers
U06526,21,iOS,13,5.5,29,4,0,35,6,0,3,At-Risk/Dormant
U06527,18,Android,9,9.4,14,1,0,30,5,0,3,At-Risk/Dormant
U06528,40,iOS,7,2.3,9,1,0,45,1,1,3,At-Risk/Dormant
U06529,58,iOS,15,2.1,36,5,0,34,6,0,3,At-Risk/Dormant
U06530,34,iOS,18,11.4,44,10,1,20,2,0,1,Casual Browsers
U06531,21,iOS,21,14.9,75,15,1,20,11,0,2,Steady Engagers
U06532,28,Android,19,9.4,54,10,3,19,6,0,1,Casual Browsers
U06533,41,Android,12,5.6,32,6,2,41,2,1,3,At-Risk/Dormant
U06534,27,iOS,34,16.3,123,34,5,8,4,0,0,Power Users
U06535,64,Android,40,13.1,134,40,4,0,14,0,0,Power Users
U06536,54,Android,17,15.1,54,7,0,13,8,0,1,Casual Browsers
U06537,34,iOS,25,14.2,81,22,4,14,13,0,2,Steady Engagers
U06538,63,Android,6,5.4,10,1,0,42,1,1,3,At-Risk/Dormant
U06539,33,iOS,26,10.7,88,28,6,15,7,0,2,Steady Engagers
U06540,24,Web,12,6.4,21,0,0,31,3,0,3,At-Risk/Dormant
U06541,63,Web,18,10.9,48,7,0,23,11,0,1,Casual Browsers
U06542,64,Android,17,9.7,41,5,1,31,8,0,1,Casual Browsers
U06543,33,Android,23,6.4,74,15,3,13,10,0,2,Steady Engagers
U06544,46,Web,23,12.7,49,19,1,17,17,0,2,Steady Engagers
U06545,26,Android,24,15.8,61,14,3,9,14,0,2,Steady Engagers
U06546,48,iOS,8,4.7,17,2,0,43,1,0,3,At-Risk/Dormant
U06547,51,iOS,22,10.1,60,13,2,18,10,0,2,Steady Engagers
U06548,52,Android,13,9.8,34,3,0,33,4,0,1,Casual Browsers
U06549,45,Android,16,10.2,46,8,1,23,9,0,1,Casual Browsers
U06550,51,iOS,23,7.0,65,14,1,17,18,0,2,Steady Engagers
U06551,44,Android,13,7.1,39,7,1,34,3,0,3,At-Risk/Dormant
U06552,57,Web,5,8.2,5,0,0,58,1,1,3,At-Risk/Dormant
U06553,26,iOS,14,6.1,41,3,0,40,8,0,3,At-Risk/Dormant
U06554,41,Android,20,11.5,45,7,2,16,14,0,2,Steady Engagers
U06555,37,iOS,35,11.6,113,31,7,10,11,0,0,Power Users
U06556,43,Android,14,14.9,47,7,1,18,9,0,1,Casual Browsers
U06557,24,Android,26,12.8,80,14,2,20,8,0,2,Steady Engagers
U06558,33,Web,26,19.0,82,17,4,13,12,0,2,Steady Engagers
U06559,63,iOS,11,7.9,30,6,0,31,1,1,3,At-Risk/Dormant
U06560,23,iOS,5,5.1,10,2,0,42,3,1,3,At-Risk/Dormant
U06561,48,Web,4,0.5,9,1,0,42,1,1,3,At-Risk/Dormant
U06562,49,iOS,8,3.9,19,0,0,33,10,0,3,At-Risk/Dormant
U06563,40,Android,24,19.3,82,28,5,16,15,0,0,Power Users
U06564,19,Android,33,15.9,123,29,4,6,12,0,0,Power Users
U06565,19,Android,26,12.2,85,16,3,16,16,0,2,Steady Engagers
U06566,31,Android,30,15.6,79,23,1,15,11,0,2,Steady Engagers
U06567,22,iOS,14,7.9,51,12,0,23,8,0,1,Casual Browsers
U06568,22,iOS,27,13.9,73,11,0,22,10,0,2,Steady Engagers
U06569,25,Android,26,15.2,85,25,3,6,10,0,2,Steady Engagers
U06570,27,iOS,21,10.7,62,10,1,23,10,0,1,Casual Browsers
U06571,58,Web,16,3.0,40,1,0,50,5,1,3,At-Risk/Dormant
U06572,48,Web,13,10.5,26,4,0,33,8,0,1,Casual Browsers
U06573,19,Android,11,7.3,31,0,0,28,4,0,3,At-Risk/Dormant
U06574,48,Web,8,7.6,21,3,0,48,3,1,3,At-Risk/Dormant
U06575,24,Web,28,11.4,92,22,3,15,14,0,2,Steady Engagers
U06576,38,Android,28,13.3,84,31,6,9,10,0,0,Power Users
U06577,19,Android,29,14.8,95,21,5,7,18,0,0,Power Users
U06578,22,Android,33,11.5,81,16,1,9,14,0,2,Steady Engagers
U06579,24,iOS,18,10.2,44,6,0,31,2,0,1,Casual Browsers
U06580,38,iOS,13,7.3,32,7,0,33,10,0,1,Casual Browsers
U06581,40,iOS,23,6.4,53,10,1,24,10,0,1,Casual Browsers
U06582,34,iOS,24,6.0,70,12,0,18,6,0,1,Casual Browsers
U06583,47,Android,31,17.1,101,36,5,15,13,0,0,Power Users
U06584,52,Android,21,13.0,61,10,2,25,5,0,1,Casual Browsers
U06585,52,Web,16,5.1,45,8,1,32,3,0,3,At-Risk/Dormant
U06586,45,Web,18,11.5,51,13,3,11,11,0,2,Steady Engagers
U06587,44,iOS,6,6.2,11,0,0,33,7,0,3,At-Risk/Dormant
U06588,41,Android,27,15.0,109,27,4,5,11,0,0,Power Users
U06589,29,Android,23,9.2,45,8,1,28,6,0,1,Casual Browsers
U06590,41,Android,39,19.6,136,36,6,0,19,0,0,Power Users
U06591,18,Android,10,8.0,13,2,0,36,5,1,3,At-Risk/Dormant
U06592,64,Android,18,9.2,52,8,1,30,2,0,1,Casual Browsers
U06593,35,Web,14,6.8,32,6,0,22,8,1,1,Casual Browsers
U06594,54,iOS,32,16.0,99,33,5,6,12,0,0,Power Users
U06595,63,Android,6,7.3,21,4,0,32,4,1,3,At-Risk/Dormant
U06596,41,Android,7,0.8,12,2,0,39,5,1,3,At-Risk/Dormant
U06597,59,Android,17,10.1,50,13,1,18,12,0,1,Casual Browsers
U06598,41,iOS,9,5.6,13,4,0,35,6,0,3,At-Risk/Dormant
U06599,24,iOS,10,1.9,22,3,0,33,2,1,3,At-Risk/Dormant
U06600,19,Android,28,12.8,101,21,3,7,12,0,2,Steady Engagers
U06601,24,Web,34,13.5,124,39,8,9,13,0,0,Power Users
U06602,63,Android,17,4.7,43,5,1,33,5,0,1,Casual Browsers
U06603,40,Android,9,8.4,12,1,0,35,5,0,3,At-Risk/Dormant
U06604,33,Web,9,6.8,19,3,0,34,5,0,3,At-Risk/Dormant
U06605,39,Android,30,12.4,115,29,4,9,15,0,0,Power Users
U06606,30,Android,16,9.6,50,11,1,19,8,0,1,Casual Browsers
U06607,59,iOS,20,11.3,39,6,0,28,7,0,1,Casual Browsers
U06608,65,Android,23,16.2,80,27,1,10,12,0,2,Steady Engagers
U06609,22,Android,30,6.6,107,26,4,18,13,0,2,Steady Engagers
U06610,52,Android,9,10.4,14,1,0,30,12,0,1,Casual Browsers
U06611,34,Android,28,18.1,117,30,7,0,6,0,0,Power Users
U06612,20,iOS,12,6.8,26,4,0,29,7,0,1,Casual Browsers
U06613,62,Android,14,7.3,51,4,0,24,3,0,1,Casual Browsers
U06614,20,iOS,15,12.4,32,9,1,30,8,0,1,Casual Browsers
U06615,27,Web,11,14.1,44,14,3,25,10,0,1,Casual Browsers
U06616,19,Android,14,6.3,38,4,0,29,1,0,3,At-Risk/Dormant
U06617,40,Android,34,8.8,107,30,4,1,12,0,0,Power Users
U06618,46,Android,5,1.4,10,0,0,46,0,1,3,At-Risk/Dormant
U06619,33,Android,25,7.9,68,13,5,18,6,0,2,Steady Engagers
U06620,21,Android,18,11.6,61,11,2,14,8,0,2,Steady Engagers
U06621,23,iOS,19,10.3,69,13,1,14,6,0,1,Casual Browsers
U06622,62,Android,18,9.2,49,9,1,30,7,0,1,Casual Browsers
U06623,56,iOS,11,10.5,15,0,0,44,3,0,3,At-Risk/Dormant
U06624,62,iOS,14,8.4,48,6,1,23,11,0,1,Casual Browsers
U06625,43,Web,22,8.8,67,19,4,17,9,0,2,Steady Engagers
U06626,44,Android,27,9.6,78,24,3,15,11,0,2,Steady Engagers
U06627,55,Android,23,11.1,72,12,2,24,16,0,2,Steady Engagers
U06628,47,Web,12,10.8,27,4,0,29,8,0,1,Casual Browsers
U06629,38,Android,14,8.2,30,6,1,26,7,0,1,Casual Browsers
U06630,32,iOS,8,9.3,14,0,0,37,3,0,3,At-Risk/Dormant
U06631,41,iOS,27,12.6,103,27,5,3,15,0,0,Power Users
U06632,21,iOS,23,15.6,79,28,5,5,15,0,0,Power Users
U06633,27,Android,38,15.0,142,43,6,0,14,0,0,Power Users
U06634,53,Android,26,14.1,67,16,5,7,13,0,2,Steady Engagers
U06635,59,iOS,16,9.5,36,8,0,30,8,0,1,Casual Browsers
U06636,22,iOS,19,7.7,49,10,1,16,7,0,1,Casual Browsers
U06637,22,iOS,15,7.9,35,5,1,22,7,0,1,Casual Browsers
U06638,22,iOS,28,13.5,75,18,6,8,8,0,2,Steady Engagers
U06639,55,Web,6,4.7,10,2,1,38,4,0,3,At-Risk/Dormant
U06640,32,Web,25,12.4,86,30,7,7,10,0,0,Power Users
U06641,33,iOS,31,17.0,112,35,3,1,15,0,0,Power Users
U06642,18,Android,18,12.2,57,17,0,18,9,0,1,Casual Browsers
U06643,64,Android,14,13.1,35,6,0,19,8,0,1,Casual Browsers
U06644,38,iOS,19,5.2,54,9,2,27,6,1,1,Casual Browsers
U06645,56,iOS,24,11.4,81,14,6,15,11,0,2,Steady Engagers
U06646,51,Android,23,12.1,71,19,4,19,13,0,2,Steady Engagers
U06647,24,iOS,19,8.9,46,8,2,23,10,0,1,Casual Browsers
U06648,56,Android,8,6.0,18,4,0,35,1,0,3,At-Risk/Dormant
U06649,44,Android,29,7.7,68,14,1,27,14,0,2,Steady Engagers
U06650,47,Web,18,9.8,44,6,0,20,5,0,1,Casual Browsers
U06651,27,Android,18,16.0,49,9,1,27,6,0,1,Casual Browsers
U06652,58,iOS,18,11.5,59,10,1,20,9,0,1,Casual Browsers
U06653,62,iOS,14,4.3,41,7,0,24,7,0,1,Casual Browsers
U06654,37,iOS,11,8.7,16,1,0,34,3,1,3,At-Risk/Dormant
U06655,22,Android,13,10.8,21,1,0,31,4,0,1,Casual Browsers
U06656,58,iOS,15,10.4,43,3,0,28,3,0,1,Casual Browsers
U06657,60,Android,21,14.3,63,21,2,19,6,0,2,Steady Engagers
U06658,42,iOS,16,13.9,56,10,1,27,4,0,1,Casual Browsers
U06659,45,Android,14,9.4,34,7,1,24,13,0,1,Casual Browsers
U06660,28,Web,24,15.8,80,25,3,17,11,0,2,Steady Engagers
U06661,21,iOS,32,19.6,124,46,12,2,12,0,0,Power Users
U06662,63,Android,24,12.0,83,23,1,13,11,0,2,Steady Engagers
U06663,41,Android,19,12.3,56,12,3,26,7,0,1,Casual Browsers
U06664,31,Android,9,6.2,19,1,0,32,3,1,3,At-Risk/Dormant
U06665,51,iOS,28,15.6,82,13,1,12,10,0,2,Steady Engagers
U06666,19,iOS,6,6.7,14,0,0,38,1,0,3,At-Risk/Dormant
U06667,21,iOS,27,13.7,107,30,5,10,10,0,0,Power Users
U06668,29,Web,16,12.2,48,11,2,30,7,0,1,Casual Browsers
U06669,39,iOS,24,14.3,97,27,2,8,11,0,2,Steady Engagers
U06670,35,iOS,10,6.5,18,1,0,39,3,1,3,At-Risk/Dormant
U06671,26,Android,23,11.9,75,18,1,26,10,0,2,Steady Engagers
U06672,34,iOS,24,15.1,71,21,3,11,13,0,2,Steady Engagers
U06673,34,iOS,14,4.6,37,5,1,33,4,0,3,At-Risk/Dormant
U06674,43,iOS,26,10.1,81,31,3,8,7,0,2,Steady Engagers
U06675,45,Android,10,3.1,27,1,0,39,5,1,3,At-Risk/Dormant
U06676,60,Android,21,13.0,55,12,2,14,15,0,2,Steady Engagers
U06677,56,Android,7,4.9,13,0,0,45,2,1,3,At-Risk/Dormant
U06678,32,Web,22,10.7,55,10,1,22,9,0,1,Casual Browsers
U06679,61,iOS,19,12.4,65,14,1,18,9,0,2,Steady Engagers
U06680,42,Android,9,5.7,25,4,0,33,8,1,3,At-Risk/Dormant
U06681,27,Android,24,5.9,45,13,1,25,12,0,1,Casual Browsers
U06682,34,iOS,14,10.0,41,8,1,27,6,0,1,Casual Browsers
U06683,53,Web,21,6.4,48,8,1,25,7,0,1,Casual Browsers
U06684,57,Web,11,4.9,19,2,0,37,3,0,3,At-Risk/Dormant
U06685,35,Web,14,14.8,46,14,5,19,8,0,2,Steady Engagers
U06686,25,Web,21,9.4,56,10,0,20,4,0,1,Casual Browsers
U06687,27,Android,29,18.2,79,20,5,23,9,0,2,Steady Engagers
U06688,22,Android,11,3.3,19,3,0,31,3,1,3,At-Risk/Dormant
U06689,51,iOS,23,10.5,88,19,3,14,10,0,2,Steady Engagers
U06690,42,iOS,22,4.1,57,16,2,18,10,0,1,Casual Browsers
U06691,39,Android,25,14.3,82,23,4,12,9,0,2,Steady Engagers
U06692,50,iOS,24,13.1,89,23,3,8,13,0,2,Steady Engagers
U06693,57,Android,39,17.1,117,20,5,25,13,0,0,Power Users
U06694,56,Android,8,8.0,14,2,0,50,4,1,3,At-Risk/Dormant
U06695,24,Android,0,3.3,0,0,0,44,2,1,3,At-Risk/Dormant
U06696,46,Web,18,7.6,57,15,2,26,5,0,1,Casual Browsers
U06697,60,iOS,22,3.3,36,8,0,25,7,0,1,Casual Browsers
U06698,55,iOS,8,6.1,17,1,0,37,2,1,3,At-Risk/Dormant
U06699,33,Web,26,13.6,90,19,7,17,10,0,2,Steady Engagers
U06700,36,Web,12,9.5,35,6,0,23,6,0,1,Casual Browsers
U06701,60,Android,14,9.8,41,9,1,29,7,0,1,Casual Browsers
U06702,19,iOS,7,5.3,19,2,1,31,8,0,3,At-Risk/Dormant
U06703,43,Android,10,4.4,20,3,1,39,2,0,3,At-Risk/Dormant
U06704,23,iOS,19,10.3,47,8,2,30,6,0,1,Casual Browsers
